watch_event_id,impression_id,session_id,user_id,video_id,creator_id,action,watch_seconds,started_at,ended_at,started_at_raw
93038,93038,24249,55,3160,115,skip_after_partial,11,2025-09-27T15:28:27Z,2025-09-27T15:28:38Z,2025-09-27T15:28:27Z
93039,93039,24249,55,108,178,exit_platform,13,2025-09-27T15:28:40Z,2025-09-27T15:28:53Z,1758986920
93040,93040,24250,55,1601,55,skip_after_partial,9,2025-09-27T17:28:29Z,2025-09-27T17:28:38Z,2025-09-27T17:28:29Z
93041,93041,24250,55,2953,15,skip_after_partial,9,2025-09-27T17:28:39Z,2025-09-27T17:28:48Z,2025-09-27T17:28:39Z
93042,93042,24250,55,624,64,skip_after_partial,NA,2025-09-27T17:28:50Z,2025-09-27T17:29:02Z,20250927 172850
93043,93043,24250,55,1521,15,watch_full,28,2025-09-27T17:29:05Z,2025-09-27T17:29:33Z,2025-09-27T17:29:05Z
93044,93044,24250,55,3045,110,skip_immediate,0,2025-09-27T17:29:35Z,2025-09-27T17:29:36Z,20250927 172935
93045,93045,24250,55,3,1,exit_platform,NA,2025-09-27T17:29:39Z,2025-09-27T17:29:43Z,2025-09-27T17:29:39Z
93046,93046,24251,58,1227,169,skip_immediate,0,2025-09-27T19:26:27Z,2025-09-27T19:26:28Z,20250927 192627
93047,93047,24251,58,179,56,watch_full,11,2025-09-27T19:26:32Z,2025-09-27T19:26:43Z,2025-09-27T19:26:32Z
93048,93048,24251,58,3204,185,skip_immediate,0,2025-09-27T19:26:46Z,2025-09-27T19:26:47Z,2025-09-27T19:26:46Z
93049,93049,24251,58,1880,165,skip_after_partial,10,2025-09-27T19:26:48Z,2025-09-27T19:26:58Z,20250927 192648
93050,93050,24251,58,4101,143,skip_after_partial,3,2025-09-27T19:27:00Z,2025-09-27T19:27:03Z,2025-09-27T19:27:00Z
93051,93051,24251,58,251,210,watch_full,37,2025-09-27T19:27:06Z,2025-09-27T19:27:43Z,2025-09-27T19:27:06Z
93052,93052,24251,58,3022,41,exit_platform,11,2025-09-27T19:27:45Z,2025-09-27T19:27:56Z,2025-09-27T19:27:45Z
93053,93053,24252,63,2389,1,skip_after_partial,13,2025-09-27T17:21:12Z,2025-09-27T17:21:25Z,2025-09-27T17:21:12Z
93054,93054,24252,63,2950,94,skip_after_partial,6,2025-09-27T17:21:26Z,2025-09-27T17:21:32Z,20250927 172126
93055,93055,24252,63,1274,29,skip_immediate,NA,2025-09-27T17:21:33Z,2025-09-27T17:21:34Z,20250927 172133
93056,93056,24252,63,3936,197,skip_after_partial,22,2025-09-27T17:21:35Z,2025-09-27T17:21:57Z,2025-09-27T17:21:35Z
93057,93057,24252,63,337,96,watch_full,38,2025-09-27T17:22:00Z,2025-09-27T17:22:38Z,20250927 172200
93058,93058,24252,63,608,57,skip_after_partial,19,2025-09-27T17:22:42Z,2025-09-27T17:23:01Z,2025-09-27T17:22:42Z
93059,93059,24252,63,1034,31,skip_after_partial,29,2025-09-27T17:23:04Z,2025-09-27T17:23:33Z,2025-09-27T17:23:04Z
93060,93060,24252,63,3909,45,watch_full,28,2025-09-27T17:23:34Z,2025-09-27T17:24:02Z,20250927 172334
93061,93061,24252,63,2798,215,skip_after_partial,14,2025-09-27T17:24:05Z,2025-09-27T17:24:19Z,20250927 172405
93062,93062,24252,63,1454,61,skip_immediate,0,2025-09-27T17:24:22Z,2025-09-27T17:24:23Z,2025-09-27T17:24:22Z
93063,93063,24252,63,2662,213,skip_after_partial,NA,2025-09-27T17:24:25Z,2025-09-27T17:24:39Z,2025-09-27T17:24:25Z
93064,93064,24252,63,1132,46,watch_full,21,2025-09-27T17:24:43Z,2025-09-27T17:25:04Z,2025-09-27T17:24:43Z
93065,93065,24252,63,1321,193,exit_platform,2,2025-09-27T17:25:07Z,2025-09-27T17:25:09Z,2025-09-27T17:25:07Z
93066,93066,24253,65,1907,157,skip_after_partial,22,2025-09-27T13:58:05Z,2025-09-27T13:58:27Z,20250927 135805
93067,93067,24253,65,4185,128,skip_immediate,0,2025-09-27T13:58:29Z,2025-09-27T13:58:30Z,2025-09-27T13:58:29Z
93068,93068,24253,65,2371,53,skip_after_partial,14,2025-09-27T13:58:34Z,2025-09-27T13:58:48Z,2025-09-27T13:58:34Z
93069,93069,24253,65,732,201,watch_full,47,2025-09-27T13:58:52Z,2025-09-27T13:59:39Z,2025-09-27T13:58:52Z
93070,93070,24253,65,3458,188,skip_after_partial,NA,2025-09-27T13:59:40Z,2025-09-27T14:00:04Z,2025-09-27T13:59:40Z
93071,93071,24253,65,3035,18,skip_immediate,0,2025-09-27T14:00:06Z,2025-09-27T14:00:07Z,2025-09-27T14:00:06Z
93072,93072,24253,65,3745,203,skip_after_partial,9,2025-09-27T14:00:08Z,2025-09-27T14:00:17Z,2025-09-27T14:00:08Z
93073,93073,24253,65,2931,109,skip_after_partial,13,2025-09-27T14:00:18Z,2025-09-27T14:00:31Z,2025-09-27T14:00:18Z
93074,93074,24253,65,1367,120,skip_immediate,0,2025-09-27T14:00:33Z,2025-09-27T14:00:34Z,1758981633
93075,93075,24253,65,2838,6,skip_immediate,0,2025-09-27T14:00:36Z,2025-09-27T14:00:37Z,2025-09-27T14:00:36Z
93076,93076,24253,65,1846,43,watch_full,24,2025-09-27T14:00:41Z,2025-09-27T14:01:05Z,2025-09-27T14:00:41Z
93077,93077,24253,65,242,186,watch_full,25,2025-09-27T14:01:06Z,2025-09-27T14:01:31Z,2025-09-27T14:01:06Z
93078,93078,24253,65,14,85,skip_after_partial,10,2025-09-27T14:01:34Z,2025-09-27T14:01:44Z,2025-09-27T14:01:34Z
93079,93079,24253,65,797,101,exit_platform,2,2025-09-27T14:01:46Z,2025-09-27T14:01:48Z,2025-09-27T14:01:46Z
93080,93080,24254,65,1545,56,skip_after_partial,6,2025-09-27T09:40:25Z,2025-09-27T09:40:31Z,2025-09-27T09:40:25Z
93081,93081,24254,65,169,198,skip_immediate,0,2025-09-27T09:40:32Z,2025-09-27T09:40:33Z,2025-09-27T09:40:32Z
93082,93082,24254,65,3969,43,exit_platform,4,2025-09-27T09:40:37Z,2025-09-27T09:40:41Z,2025-09-27T09:40:37Z
93083,93083,24255,66,240,140,exit_platform,12,2025-09-27T15:11:16Z,2025-09-27T15:11:28Z,2025-09-27T15:11:16Z
93084,93084,24256,72,3336,19,exit_platform,5,2025-09-27T15:05:45Z,2025-09-27T15:05:50Z,2025-09-27T15:05:45Z
93085,93085,24257,73,4178,103,watch_full,28,2025-09-27T10:37:56Z,2025-09-27T10:38:24Z,1758969476
93086,93086,24257,73,3223,36,skip_immediate,0,2025-09-27T10:38:26Z,2025-09-27T10:38:27Z,2025-09-27T10:38:26Z
93087,93087,24257,73,574,1,skip_after_partial,NA,2025-09-27T10:38:29Z,2025-09-27T10:38:38Z,2025-09-27T10:38:29Z
93088,93088,24257,73,3459,165,watch_full,20,2025-09-27T10:38:41Z,2025-09-27T10:39:01Z,20250927 103841
93089,93089,24257,73,2584,81,exit_platform,11,2025-09-27T10:39:04Z,2025-09-27T10:39:15Z,20250927 103904
93090,93090,24258,75,1910,125,exit_platform,7,2025-09-27T19:49:15Z,2025-09-27T19:49:22Z,1759002555
93091,93091,24259,76,186,41,skip_after_partial,22,2025-09-27T16:38:51Z,2025-09-27T16:39:13Z,2025-09-27T16:38:51Z
93092,93092,24259,76,2985,161,skip_after_partial,14,2025-09-27T16:39:16Z,2025-09-27T16:39:30Z,2025-09-27T16:39:16Z
93093,93093,24259,76,1150,55,watch_full,43,2025-09-27T16:39:33Z,2025-09-27T16:40:16Z,20250927 163933
93094,93094,24259,76,507,111,watch_full,43,2025-09-27T16:40:17Z,2025-09-27T16:41:00Z,2025-09-27T16:40:17Z
93095,93095,24259,76,4152,87,exit_platform,2,2025-09-27T16:41:04Z,2025-09-27T16:41:06Z,1758991264
93096,93096,24260,78,3487,174,exit_platform,9,2025-09-27T08:24:06Z,2025-09-27T08:24:15Z,2025-09-27T08:24:06Z
93097,93097,24261,81,1821,92,exit_platform,7,2025-09-27T18:09:22Z,2025-09-27T18:09:29Z,2025-09-27T18:09:22Z
93098,93098,24262,81,51,65,skip_after_partial,20,2025-09-27T05:07:14Z,2025-09-27T05:07:34Z,2025-09-27T05:07:14Z
93099,93099,24262,81,3776,107,skip_immediate,0,2025-09-27T05:07:36Z,2025-09-27T05:07:37Z,2025-09-27T05:07:36Z
93100,93100,24262,81,1483,19,skip_immediate,0,2025-09-27T05:07:39Z,2025-09-27T05:07:40Z,20250927 050739
93101,93101,24262,81,3252,106,skip_immediate,0,2025-09-27T05:07:43Z,2025-09-27T05:07:44Z,2025-09-27T05:07:43Z
93102,93102,24262,81,2851,29,skip_immediate,0,2025-09-27T05:07:45Z,2025-09-27T05:07:46Z,20250927 050745
93103,93103,24262,81,8,136,skip_immediate,0,2025-09-27T05:07:49Z,2025-09-27T05:07:50Z,2025-09-27T05:07:49Z
93104,93104,24262,81,4344,63,skip_immediate,0,2025-09-27T05:07:51Z,2025-09-27T05:07:52Z,20250927 050751
93105,93105,24262,81,4297,104,exit_platform,10,2025-09-27T05:07:53Z,2025-09-27T05:08:03Z,2025-09-27T05:07:53Z
93106,93106,24263,81,4186,76,watch_full,25,2025-09-27T20:11:33Z,2025-09-27T20:11:58Z,2025-09-27T20:11:33Z
93107,93107,24263,81,3036,42,watch_full,33,2025-09-27T20:11:59Z,2025-09-27T20:12:32Z,20250927 201159
93108,93108,24263,81,1224,218,watch_full,41,2025-09-27T20:12:33Z,2025-09-27T20:13:14Z,2025-09-27T20:12:33Z
93109,93109,24263,81,264,205,skip_after_partial,16,2025-09-27T20:13:17Z,2025-09-27T20:13:33Z,2025-09-27T20:13:17Z
93110,93110,24263,81,105,38,exit_platform,7,2025-09-27T20:13:35Z,2025-09-27T20:13:42Z,20250927 201335
93111,93111,24264,85,250,188,exit_platform,4,2025-09-27T14:13:57Z,2025-09-27T14:14:01Z,2025-09-27T14:13:57Z
93112,93112,24265,87,3834,119,exit_platform,NA,2025-09-27T18:06:16Z,2025-09-27T18:06:25Z,2025-09-27T18:06:16Z
93113,93113,24266,87,1590,177,watch_full,23,2025-09-27T15:08:18Z,2025-09-27T15:08:41Z,2025-09-27T15:08:18Z
93114,93114,24266,87,6,182,exit_platform,7,2025-09-27T15:08:43Z,2025-09-27T15:08:50Z,2025-09-27T15:08:43Z
93115,93115,24267,88,3771,90,exit_platform,2,2025-09-27T02:39:42Z,2025-09-27T02:39:44Z,20250927 023942
93116,93116,24268,89,3404,120,watch_full,18,2025-09-27T07:03:32Z,2025-09-27T07:03:50Z,2025-09-27T07:03:32Z
93117,93117,24268,89,3821,131,skip_after_partial,NA,2025-09-27T07:03:52Z,2025-09-27T07:04:06Z,2025-09-27T07:03:52Z
93118,93118,24268,89,1525,150,skip_immediate,0,2025-09-27T07:04:09Z,2025-09-27T07:04:10Z,2025-09-27T07:04:09Z
93119,93119,24268,89,886,187,skip_after_partial,18,2025-09-27T07:04:14Z,2025-09-27T07:04:32Z,1758956654
93120,93120,24268,89,308,41,exit_platform,4,2025-09-27T07:04:34Z,2025-09-27T07:04:38Z,2025-09-27T07:04:34Z
93121,93121,24269,90,3788,67,exit_platform,4,2025-09-27T12:22:08Z,2025-09-27T12:22:12Z,2025-09-27T12:22:08Z
93122,93122,24270,90,1187,137,skip_immediate,0,2025-09-27T14:36:42Z,2025-09-27T14:36:43Z,20250927 143642
93123,93123,24270,90,3024,48,watch_full,33,2025-09-27T14:36:46Z,2025-09-27T14:37:19Z,20250927 143646
93124,93124,24270,90,3654,108,skip_immediate,0,2025-09-27T14:37:22Z,2025-09-27T14:37:23Z,20250927 143722
93125,93125,24270,90,1468,15,skip_immediate,0,2025-09-27T14:37:24Z,2025-09-27T14:37:25Z,2025-09-27T14:37:24Z
93126,93126,24270,90,1846,43,skip_after_partial,9,2025-09-27T14:37:26Z,2025-09-27T14:37:35Z,1758983846
93127,93127,24270,90,3671,137,watch_full,34,2025-09-27T14:37:39Z,2025-09-27T14:38:13Z,20250927 143739
93128,93128,24270,90,42,193,watch_full,19,2025-09-27T14:38:15Z,2025-09-27T14:38:34Z,2025-09-27T14:38:15Z
93129,93129,24270,90,351,46,skip_immediate,0,2025-09-27T14:38:36Z,2025-09-27T14:38:37Z,20250927 143836
93130,93130,24270,90,2583,93,skip_immediate,0,2025-09-27T14:38:39Z,2025-09-27T14:38:40Z,2025-09-27T14:38:39Z
93131,93131,24270,90,3687,206,exit_platform,9,2025-09-27T14:38:42Z,2025-09-27T14:38:51Z,2025-09-27T14:38:42Z
93132,93132,24271,90,3541,184,watch_full,24,2025-09-27T13:38:55Z,2025-09-27T13:39:19Z,20250927 133855
93133,93133,24271,90,1290,117,exit_platform,5,2025-09-27T13:39:21Z,2025-09-27T13:39:26Z,1758980361
93134,93134,24272,95,1537,70,skip_immediate,0,2025-09-27T18:01:50Z,2025-09-27T18:01:51Z,2025-09-27T18:01:50Z
93135,93135,24272,95,439,80,skip_after_partial,NA,2025-09-27T18:01:53Z,2025-09-27T18:02:13Z,2025-09-27T18:01:53Z
93136,93136,24272,95,843,162,skip_after_partial,3,2025-09-27T18:02:17Z,2025-09-27T18:02:20Z,2025-09-27T18:02:17Z
93137,93137,24272,95,2982,19,skip_immediate,0,2025-09-27T18:02:24Z,2025-09-27T18:02:25Z,2025-09-27T18:02:24Z
93138,93138,24272,95,4337,6,exit_platform,5,2025-09-27T18:02:28Z,2025-09-27T18:02:33Z,2025-09-27T18:02:28Z
93139,93139,24273,100,1086,162,exit_platform,5,2025-09-27T19:33:06Z,2025-09-27T19:33:11Z,20250927 193306
93140,93140,24274,101,2276,206,watch_full,20,2025-09-27T11:52:33Z,2025-09-27T11:52:53Z,2025-09-27T11:52:33Z
93141,93141,24274,101,4116,80,watch_full,48,2025-09-27T11:52:54Z,2025-09-27T11:53:42Z,2025-09-27T11:52:54Z
93142,93142,24274,101,2796,42,watch_full,17,2025-09-27T11:53:44Z,2025-09-27T11:54:01Z,20250927 115344
93143,93143,24274,101,3440,152,watch_full,25,2025-09-27T11:54:03Z,2025-09-27T11:54:28Z,2025-09-27T11:54:03Z
93144,93144,24274,101,1036,92,skip_immediate,0,2025-09-27T11:54:32Z,2025-09-27T11:54:33Z,2025-09-27T11:54:32Z
93145,93145,24274,101,2143,190,skip_immediate,NA,2025-09-27T11:54:37Z,2025-09-27T11:54:38Z,2025-09-27T11:54:37Z
93146,93146,24274,101,498,83,skip_after_partial,9,2025-09-27T11:54:42Z,2025-09-27T11:54:51Z,1758974082
93147,93147,24274,101,3762,109,skip_after_partial,9,2025-09-27T11:54:53Z,2025-09-27T11:55:02Z,1758974093
93148,93148,24274,101,1623,171,skip_after_partial,19,2025-09-27T11:55:05Z,2025-09-27T11:55:24Z,2025-09-27T11:55:05Z
93149,93149,24274,101,2926,201,skip_immediate,0,2025-09-27T11:55:27Z,2025-09-27T11:55:28Z,2025-09-27T11:55:27Z
93150,93150,24274,101,3877,164,watch_full,51,2025-09-27T11:55:30Z,2025-09-27T11:56:21Z,2025-09-27T11:55:30Z
93151,93151,24274,101,585,159,exit_platform,9,2025-09-27T11:56:25Z,2025-09-27T11:56:34Z,2025-09-27T11:56:25Z
93152,93152,24275,102,1596,109,watch_full,26,2025-09-27T17:06:23Z,2025-09-27T17:06:49Z,2025-09-27T17:06:23Z
93153,93153,24275,102,3906,56,exit_platform,10,2025-09-27T17:06:52Z,2025-09-27T17:07:02Z,2025-09-27T17:06:52Z
93154,93154,24276,103,1474,23,skip_immediate,NA,2025-09-27T14:36:39Z,2025-09-27T14:36:40Z,2025-09-27T14:36:39Z
93155,93155,24276,103,100,198,exit_platform,10,2025-09-27T14:36:42Z,2025-09-27T14:36:52Z,2025-09-27T14:36:42Z
93156,93156,24277,107,1180,16,skip_after_partial,6,2025-09-27T03:32:31Z,2025-09-27T03:32:37Z,2025-09-27T03:32:31Z
93157,93157,24277,107,4258,125,skip_after_partial,12,2025-09-27T03:32:41Z,2025-09-27T03:32:53Z,2025-09-27T03:32:41Z
93158,93158,24277,107,4110,2,exit_platform,2,2025-09-27T03:32:54Z,2025-09-27T03:32:56Z,2025-09-27T03:32:54Z
93159,93159,24278,110,2126,96,skip_immediate,0,2025-09-27T07:48:37Z,2025-09-27T07:48:38Z,2025-09-27T07:48:37Z
93160,93160,24278,110,3895,90,skip_after_partial,NA,2025-09-27T07:48:41Z,2025-09-27T07:48:57Z,1758959321
93161,93161,24278,110,1091,48,skip_immediate,0,2025-09-27T07:49:00Z,2025-09-27T07:49:01Z,2025-09-27T07:49:00Z
93162,93162,24278,110,3877,164,watch_full,51,2025-09-27T07:49:05Z,2025-09-27T07:49:56Z,20250927 074905
93163,93163,24278,110,3392,116,watch_full,42,2025-09-27T07:49:59Z,2025-09-27T07:50:41Z,2025-09-27T07:49:59Z
93164,93164,24278,110,582,216,skip_after_partial,5,2025-09-27T07:50:43Z,2025-09-27T07:50:48Z,1758959443
93165,93165,24278,110,4121,190,skip_immediate,0,2025-09-27T07:50:50Z,2025-09-27T07:50:51Z,2025-09-27T07:50:50Z
93166,93166,24278,110,3611,191,skip_immediate,0,2025-09-27T07:50:53Z,2025-09-27T07:50:54Z,2025-09-27T07:50:53Z
93167,93167,24278,110,631,129,skip_immediate,0,2025-09-27T07:50:57Z,2025-09-27T07:50:58Z,2025-09-27T07:50:57Z
93168,93168,24278,110,2800,56,skip_after_partial,NA,2025-09-27T07:50:59Z,2025-09-27T07:51:09Z,2025-09-27T07:50:59Z
93169,93169,24278,110,3524,114,exit_platform,9,2025-09-27T07:51:11Z,2025-09-27T07:51:20Z,2025-09-27T07:51:11Z
93170,93170,24279,115,3142,104,exit_platform,12,2025-09-27T01:17:00Z,2025-09-27T01:17:12Z,2025-09-27T01:17:00Z
93171,93171,24280,116,1317,83,exit_platform,10,2025-09-27T09:19:33Z,2025-09-27T09:19:43Z,20250927 091933
93172,93172,24281,118,942,65,skip_immediate,0,2025-09-27T10:28:11Z,2025-09-27T10:28:12Z,2025-09-27T10:28:11Z
93173,93173,24281,118,1582,143,skip_immediate,NA,2025-09-27T10:28:14Z,2025-09-27T10:28:15Z,2025-09-27T10:28:14Z
93174,93174,24281,118,766,76,watch_full,NA,2025-09-27T10:28:16Z,2025-09-27T10:28:53Z,2025-09-27T10:28:16Z
93175,93175,24281,118,2109,66,skip_after_partial,13,2025-09-27T10:28:57Z,2025-09-27T10:29:10Z,2025-09-27T10:28:57Z
93176,93176,24281,118,1315,93,watch_full,47,2025-09-27T10:29:14Z,2025-09-27T10:30:01Z,20250927 102914
93177,93177,24281,118,3488,67,skip_immediate,0,2025-09-27T10:30:02Z,2025-09-27T10:30:03Z,2025-09-27T10:30:02Z
93178,93178,24281,118,2818,43,skip_immediate,NA,2025-09-27T10:30:06Z,2025-09-27T10:30:07Z,20250927 103006
93179,93179,24281,118,2098,65,skip_immediate,0,2025-09-27T10:30:11Z,2025-09-27T10:30:12Z,2025-09-27T10:30:11Z
93180,93180,24281,118,588,68,exit_platform,8,2025-09-27T10:30:14Z,2025-09-27T10:30:22Z,2025-09-27T10:30:14Z
93181,93181,24282,119,4176,119,exit_platform,12,2025-09-27T12:59:46Z,2025-09-27T12:59:58Z,2025-09-27T12:59:46Z
93182,93182,24283,120,3329,102,skip_immediate,0,2025-09-27T07:41:28Z,2025-09-27T07:41:29Z,2025-09-27T07:41:28Z
93183,93183,24283,120,117,185,watch_full,20,2025-09-27T07:41:30Z,2025-09-27T07:41:50Z,2025-09-27T07:41:30Z
93184,93184,24283,120,3757,102,watch_full,32,2025-09-27T07:41:52Z,2025-09-27T07:42:24Z,2025-09-27T07:41:52Z
93185,93185,24283,120,674,38,skip_immediate,0,2025-09-27T07:42:25Z,2025-09-27T07:42:26Z,2025-09-27T07:42:25Z
93186,93186,24283,120,1373,96,exit_platform,5,2025-09-27T07:42:30Z,2025-09-27T07:42:35Z,2025-09-27T07:42:30Z
93187,93187,24284,123,1638,180,watch_full,26,2025-09-27T05:48:11Z,2025-09-27T05:48:37Z,2025-09-27T05:48:11Z
93188,93188,24284,123,2324,123,skip_immediate,0,2025-09-27T05:48:41Z,2025-09-27T05:48:42Z,1758952121
93189,93189,24284,123,992,27,skip_after_partial,12,2025-09-27T05:48:46Z,2025-09-27T05:48:58Z,20250927 054846
93190,93190,24284,123,2858,137,exit_platform,11,2025-09-27T05:49:02Z,2025-09-27T05:49:13Z,2025-09-27T05:49:02Z
93191,93191,24285,123,50,120,exit_platform,NA,2025-09-27T05:57:03Z,2025-09-27T05:57:11Z,2025-09-27T05:57:03Z
93192,93192,24286,126,1629,8,watch_full,28,2025-09-27T16:45:45Z,2025-09-27T16:46:13Z,2025-09-27T16:45:45Z
93193,93193,24286,126,1407,172,watch_full,23,2025-09-27T16:46:17Z,2025-09-27T16:46:40Z,1758991577
93194,93194,24286,126,1261,158,skip_immediate,NA,2025-09-27T16:46:41Z,2025-09-27T16:46:42Z,20250927 164641
93195,93195,24286,126,3824,25,exit_platform,NA,2025-09-27T16:46:44Z,2025-09-27T16:46:49Z,2025-09-27T16:46:44Z
93196,93196,24287,127,2999,80,watch_full,37,2025-09-27T10:37:50Z,2025-09-27T10:38:27Z,1758969470
93197,93197,24287,127,893,202,watch_full,40,2025-09-27T10:38:29Z,2025-09-27T10:39:09Z,2025-09-27T10:38:29Z
93198,93198,24287,127,2612,123,skip_after_partial,13,2025-09-27T10:39:12Z,2025-09-27T10:39:25Z,2025-09-27T10:39:12Z
93199,93199,24287,127,2212,119,skip_after_partial,10,2025-09-27T10:39:28Z,2025-09-27T10:39:38Z,2025-09-27T10:39:28Z
93200,93200,24287,127,684,2,exit_platform,9,2025-09-27T10:39:42Z,2025-09-27T10:39:51Z,20250927 103942
93201,93201,24288,127,743,130,exit_platform,9,2025-09-27T18:45:57Z,2025-09-27T18:46:06Z,2025-09-27T18:45:57Z
93202,93202,24289,130,2799,45,skip_after_partial,8,2025-09-27T09:08:30Z,2025-09-27T09:08:38Z,2025-09-27T09:08:30Z
93203,93203,24289,130,3017,184,watch_full,NA,2025-09-27T09:08:42Z,2025-09-27T09:09:15Z,2025-09-27T09:08:42Z
93204,93204,24289,130,532,41,skip_after_partial,NA,2025-09-27T09:09:17Z,2025-09-27T09:09:23Z,20250927 090917
93205,93205,24289,130,2832,48,exit_platform,4,2025-09-27T09:09:26Z,2025-09-27T09:09:30Z,2025-09-27T09:09:26Z
93206,93206,24290,130,2652,20,skip_after_partial,NA,2025-09-27T07:18:41Z,2025-09-27T07:18:57Z,20250927 071841
93207,93207,24290,130,2033,206,exit_platform,5,2025-09-27T07:18:58Z,2025-09-27T07:19:03Z,2025-09-27T07:18:58Z
93208,93208,24291,130,3615,75,exit_platform,3,2025-09-27T03:38:29Z,2025-09-27T03:38:32Z,2025-09-27T03:38:29Z
93209,93209,24292,131,3657,120,skip_after_partial,4,2025-09-27T15:58:58Z,2025-09-27T15:59:02Z,20250927 155858
93210,93210,24292,131,334,48,skip_after_partial,19,2025-09-27T15:59:05Z,2025-09-27T15:59:24Z,2025-09-27T15:59:05Z
93211,93211,24292,131,3960,11,watch_full,39,2025-09-27T15:59:26Z,2025-09-27T16:00:05Z,20250927 155926
93212,93212,24292,131,3818,169,exit_platform,11,2025-09-27T16:00:09Z,2025-09-27T16:00:20Z,20250927 160009
93213,93213,24293,131,2476,152,skip_immediate,0,2025-09-27T22:01:06Z,2025-09-27T22:01:07Z,20250927 220106
93214,93214,24293,131,1402,175,watch_full,17,2025-09-27T22:01:11Z,2025-09-27T22:01:28Z,2025-09-27T22:01:11Z
93215,93215,24293,131,1286,139,skip_immediate,0,2025-09-27T22:01:29Z,2025-09-27T22:01:30Z,2025-09-27T22:01:29Z
93216,93216,24293,131,3563,123,watch_full,31,2025-09-27T22:01:31Z,2025-09-27T22:02:02Z,20250927 220131
93217,93217,24293,131,1998,34,watch_full,31,2025-09-27T22:02:06Z,2025-09-27T22:02:37Z,2025-09-27T22:02:06Z
93218,93218,24293,131,1209,87,skip_after_partial,9,2025-09-27T22:02:39Z,2025-09-27T22:02:48Z,2025-09-27T22:02:39Z
93219,93219,24293,131,2617,211,skip_immediate,0,2025-09-27T22:02:52Z,2025-09-27T22:02:53Z,2025-09-27T22:02:52Z
93220,93220,24293,131,285,158,exit_platform,4,2025-09-27T22:02:54Z,2025-09-27T22:02:58Z,2025-09-27T22:02:54Z
93221,93221,24294,132,1483,19,exit_platform,5,2025-09-27T04:39:22Z,2025-09-27T04:39:27Z,2025-09-27T04:39:22Z
93222,93222,24295,135,4122,46,skip_after_partial,15,2025-09-27T18:49:12Z,2025-09-27T18:49:27Z,2025-09-27T18:49:12Z
93223,93223,24295,135,1437,28,skip_immediate,NA,2025-09-27T18:49:28Z,2025-09-27T18:49:29Z,2025-09-27T18:49:28Z
93224,93224,24295,135,3198,200,watch_full,10,2025-09-27T18:49:33Z,2025-09-27T18:49:43Z,2025-09-27T18:49:33Z
93225,93225,24295,135,639,213,watch_full,24,2025-09-27T18:49:46Z,2025-09-27T18:50:10Z,2025-09-27T18:49:46Z
93226,93226,24295,135,47,124,watch_full,NA,2025-09-27T18:50:13Z,2025-09-27T18:50:44Z,20250927 185013
93227,93227,24295,135,1879,65,exit_platform,6,2025-09-27T18:50:47Z,2025-09-27T18:50:53Z,2025-09-27T18:50:47Z
93228,93228,24296,135,2149,211,skip_immediate,NA,2025-09-27T14:44:20Z,2025-09-27T14:44:21Z,2025-09-27T14:44:20Z
93229,93229,24296,135,1907,157,watch_full,36,2025-09-27T14:44:23Z,2025-09-27T14:44:59Z,2025-09-27T14:44:23Z
93230,93230,24296,135,1881,129,exit_platform,9,2025-09-27T14:45:03Z,2025-09-27T14:45:12Z,2025-09-27T14:45:03Z
93231,93231,24297,136,3017,184,skip_immediate,NA,2025-09-27T01:05:42Z,2025-09-27T01:05:43Z,2025-09-27T01:05:42Z
93232,93232,24297,136,79,88,exit_platform,10,2025-09-27T01:05:46Z,2025-09-27T01:05:56Z,2025-09-27T01:05:46Z
93233,93233,24298,136,1995,65,watch_full,39,2025-09-27T06:04:55Z,2025-09-27T06:05:34Z,2025-09-27T06:04:55Z
93234,93234,24298,136,2632,87,skip_immediate,0,2025-09-27T06:05:35Z,2025-09-27T06:05:36Z,2025-09-27T06:05:35Z
93235,93235,24298,136,1862,158,skip_after_partial,16,2025-09-27T06:05:37Z,2025-09-27T06:05:53Z,2025-09-27T06:05:37Z
93236,93236,24298,136,2642,85,skip_after_partial,15,2025-09-27T06:05:56Z,2025-09-27T06:06:11Z,2025-09-27T06:05:56Z
93237,93237,24298,136,652,194,skip_immediate,0,2025-09-27T06:06:14Z,2025-09-27T06:06:15Z,2025-09-27T06:06:14Z
93238,93238,24298,136,25,205,watch_full,12,2025-09-27T06:06:18Z,2025-09-27T06:06:30Z,2025-09-27T06:06:18Z
93239,93239,24298,136,481,158,skip_after_partial,21,2025-09-27T06:06:33Z,2025-09-27T06:06:54Z,2025-09-27T06:06:33Z
93240,93240,24298,136,3461,67,skip_immediate,0,2025-09-27T06:06:55Z,2025-09-27T06:06:56Z,2025-09-27T06:06:55Z
93241,93241,24298,136,4099,113,watch_full,NA,2025-09-27T06:06:58Z,2025-09-27T06:07:25Z,2025-09-27T06:06:58Z
93242,93242,24298,136,724,106,skip_after_partial,9,2025-09-27T06:07:27Z,2025-09-27T06:07:36Z,2025-09-27T06:07:27Z
93243,93243,24298,136,4227,159,skip_after_partial,14,2025-09-27T06:07:40Z,2025-09-27T06:07:54Z,2025-09-27T06:07:40Z
93244,93244,24298,136,2632,87,skip_after_partial,8,2025-09-27T06:07:58Z,2025-09-27T06:08:06Z,2025-09-27T06:07:58Z
