session_id,user_id,login_at,logout_at,session_duration_sec,videos_viewed,watch_seconds
69149,951,2025-09-14T08:04:02Z,2025-09-14T08:05:25Z,83,5,70
69150,951,2025-09-14T10:59:26Z,2025-09-14T11:00:02Z,36,2,28
69151,951,2025-09-14T12:55:25Z,2025-09-14T12:57:04Z,99,4,91
69152,951,2025-09-14T12:07:15Z,2025-09-14T12:07:24Z,9,1,5
69153,953,2025-09-14T17:16:10Z,2025-09-14T17:17:33Z,83,4,71
69154,959,2025-09-14T04:38:43Z,2025-09-14T04:40:12Z,89,6,68
69155,959,2025-09-14T21:42:40Z,2025-09-14T21:43:11Z,31,5,21
69156,961,2025-09-14T17:26:54Z,2025-09-14T17:27:25Z,31,4,20
69157,962,2025-09-14T01:52:07Z,2025-09-14T01:52:51Z,44,3,38
69158,963,2025-09-14T18:37:41Z,2025-09-14T18:38:57Z,76,8,50
69159,963,2025-09-14T19:23:40Z,2025-09-14T19:24:55Z,75,5,60
69160,965,2025-09-14T05:26:56Z,2025-09-14T05:28:54Z,118,7,104
69161,967,2025-09-14T21:42:45Z,2025-09-14T21:42:53Z,8,1,4
69162,967,2025-09-14T08:20:01Z,2025-09-14T08:20:08Z,7,1,5
69163,969,2025-09-14T21:19:02Z,2025-09-14T21:20:37Z,95,5,82
69164,969,2025-09-14T05:05:39Z,2025-09-14T05:07:37Z,118,7,99
69165,969,2025-09-14T03:25:29Z,2025-09-14T03:25:43Z,14,3,8
69166,969,2025-09-14T16:07:25Z,2025-09-14T16:08:20Z,55,3,48
69167,970,2025-09-14T18:00:40Z,2025-09-14T18:03:02Z,142,11,108
69168,970,2025-09-14T02:10:02Z,2025-09-14T02:11:22Z,80,4,72
69169,972,2025-09-14T04:09:02Z,2025-09-14T04:10:29Z,87,5,73
69170,974,2025-09-14T09:03:35Z,2025-09-14T09:05:16Z,101,5,85
69171,980,2025-09-14T13:17:02Z,2025-09-14T13:19:11Z,129,6,115
69172,980,2025-09-14T17:24:21Z,2025-09-14T17:24:31Z,10,1,9
69173,983,2025-09-14T08:26:58Z,2025-09-14T08:27:05Z,7,1,6
69174,983,2025-09-14T21:51:14Z,2025-09-14T21:53:34Z,140,10,109
69175,985,2025-09-14T20:39:31Z,2025-09-14T20:41:10Z,99,4,89
69176,985,2025-09-14T21:31:35Z,2025-09-14T21:34:01Z,146,8,121
69177,985,2025-09-14T16:53:04Z,2025-09-14T16:53:48Z,44,3,40
69178,985,2025-09-14T04:16:45Z,2025-09-14T04:18:29Z,104,8,76
69179,986,2025-09-14T22:04:13Z,2025-09-14T22:08:18Z,245,12,214
69180,988,2025-09-14T11:36:31Z,2025-09-14T11:39:16Z,165,8,143
69181,988,2025-09-14T02:17:26Z,2025-09-14T02:18:16Z,50,3,41
69182,988,2025-09-14T05:20:18Z,2025-09-14T05:20:32Z,14,1,12
69183,988,2025-09-14T10:07:23Z,2025-09-14T10:08:29Z,66,7,41
69184,991,2025-09-14T20:57:44Z,2025-09-14T20:59:27Z,103,8,79
69185,991,2025-09-14T06:29:29Z,2025-09-14T06:29:42Z,13,1,9
69186,993,2025-09-14T19:25:08Z,2025-09-14T19:25:53Z,45,3,34
69187,997,2025-09-14T17:28:58Z,2025-09-14T17:30:10Z,72,4,64
69188,998,2025-09-14T04:09:00Z,2025-09-14T04:09:24Z,24,2,17
69189,998,2025-09-14T10:49:37Z,2025-09-14T10:49:50Z,13,1,11
69190,1002,2025-09-14T02:29:33Z,2025-09-14T02:31:10Z,97,6,78
69191,1002,2025-09-14T04:11:25Z,2025-09-14T04:11:39Z,14,1,10
69192,1002,2025-09-14T00:06:28Z,2025-09-14T00:07:07Z,39,4,30
69193,1003,2025-09-14T17:10:06Z,2025-09-14T17:10:18Z,12,2,8
69194,1008,2025-09-14T21:56:21Z,2025-09-14T21:58:10Z,109,4,100
69195,1008,2025-09-14T17:25:02Z,2025-09-14T17:25:13Z,11,2,6
69196,1010,2025-09-14T04:34:09Z,2025-09-14T04:34:14Z,5,1,3
69197,1010,2025-09-14T05:29:09Z,2025-09-14T05:30:34Z,85,5,76
69198,1010,2025-09-14T10:32:09Z,2025-09-14T10:32:13Z,4,1,2
69199,1010,2025-09-14T14:11:48Z,2025-09-14T14:11:56Z,8,1,7
69200,1012,2025-09-14T01:10:30Z,2025-09-14T01:12:00Z,90,8,69
69201,1014,2025-09-14T08:28:53Z,2025-09-14T08:30:30Z,97,8,75
69202,1014,2025-09-14T08:11:09Z,2025-09-14T08:11:22Z,13,2,6
69203,1017,2025-09-14T05:46:19Z,2025-09-14T05:48:46Z,147,6,133
69204,1017,2025-09-14T11:14:12Z,2025-09-14T11:17:06Z,174,8,150
69205,1018,2025-09-14T08:08:50Z,2025-09-14T08:09:25Z,35,4,22
69206,1018,2025-09-14T10:16:01Z,2025-09-14T10:16:14Z,13,1,11
69207,1020,2025-09-14T15:06:42Z,2025-09-14T15:07:39Z,57,4,44
69208,1022,2025-09-14T12:12:13Z,2025-09-14T12:17:23Z,310,15,275
69209,1022,2025-09-14T01:23:07Z,2025-09-14T01:24:34Z,87,5,80
69210,1025,2025-09-14T14:07:29Z,2025-09-14T14:10:07Z,158,7,142
69211,1025,2025-09-14T15:41:47Z,2025-09-14T15:41:59Z,12,2,6
69212,1027,2025-09-14T08:20:52Z,2025-09-14T08:22:34Z,102,7,79
69213,1028,2025-09-14T00:45:59Z,2025-09-14T00:49:48Z,229,13,183
69214,1028,2025-09-14T00:57:40Z,2025-09-14T01:00:54Z,194,13,147
69215,1029,2025-09-14T07:34:08Z,2025-09-14T07:36:28Z,140,5,124
69216,1031,2025-09-14T13:15:04Z,2025-09-14T13:16:33Z,89,6,71
69217,1031,2025-09-14T12:10:37Z,2025-09-14T12:10:40Z,3,1,2
69218,1032,2025-09-14T09:39:10Z,2025-09-14T09:40:32Z,82,5,75
69219,1033,2025-09-14T22:10:43Z,2025-09-14T22:11:32Z,49,4,37
69220,1033,2025-09-14T17:26:21Z,2025-09-14T17:28:11Z,110,6,91
69221,1033,2025-09-14T02:08:33Z,2025-09-14T02:08:46Z,13,1,11
69222,1034,2025-09-14T10:31:06Z,2025-09-14T10:32:45Z,99,3,88
69223,1035,2025-09-14T04:29:27Z,2025-09-14T04:30:31Z,64,5,52
69224,1041,2025-09-14T08:13:29Z,2025-09-14T08:15:43Z,134,12,104
69225,1043,2025-09-14T19:39:15Z,2025-09-14T19:39:20Z,5,1,2
69226,1043,2025-09-14T01:31:03Z,2025-09-14T01:33:34Z,151,9,134
69227,1043,2025-09-14T01:05:47Z,2025-09-14T01:05:58Z,11,1,9
69228,1044,2025-09-14T09:10:10Z,2025-09-14T09:10:16Z,6,1,4
69229,1044,2025-09-14T03:30:07Z,2025-09-14T03:31:40Z,93,8,69
69230,1044,2025-09-14T05:13:48Z,2025-09-14T05:14:10Z,22,3,12
69231,1048,2025-09-14T20:52:12Z,2025-09-14T20:53:26Z,74,3,66
69232,1049,2025-09-14T18:10:35Z,2025-09-14T18:10:40Z,5,1,4
69233,1049,2025-09-14T05:18:54Z,2025-09-14T05:19:52Z,58,3,49
69234,1049,2025-09-14T19:42:51Z,2025-09-14T19:44:20Z,89,8,66
69235,1049,2025-09-14T01:59:26Z,2025-09-14T01:59:31Z,5,1,1
69236,1049,2025-09-14T16:07:32Z,2025-09-14T16:10:00Z,148,9,130
69237,1052,2025-09-14T12:27:47Z,2025-09-14T12:28:09Z,22,3,14
69238,1053,2025-09-14T18:09:24Z,2025-09-14T18:09:34Z,10,2,5
69239,1055,2025-09-14T07:48:53Z,2025-09-14T07:49:17Z,24,2,19
69240,1057,2025-09-14T05:23:19Z,2025-09-14T05:23:37Z,18,4,3
69241,1059,2025-09-14T19:34:23Z,2025-09-14T19:34:35Z,12,2,7
69242,1059,2025-09-14T22:07:57Z,2025-09-14T22:08:51Z,54,2,49
69243,1061,2025-09-14T09:31:46Z,2025-09-14T09:32:12Z,26,2,21
69244,1061,2025-09-14T09:20:45Z,2025-09-14T09:21:56Z,71,5,57
69245,1061,2025-09-14T11:34:44Z,2025-09-14T11:36:09Z,85,6,63
69246,1065,2025-09-14T20:00:51Z,2025-09-14T20:01:20Z,29,2,27
69247,1067,2025-09-14T19:22:51Z,2025-09-14T19:24:13Z,82,6,71
69248,1067,2025-09-14T12:12:17Z,2025-09-14T12:12:26Z,9,2,2
69249,1067,2025-09-14T02:09:48Z,2025-09-14T02:10:37Z,49,4,43
69250,1069,2025-09-14T08:33:01Z,2025-09-14T08:34:38Z,97,5,84
69251,1072,2025-09-14T13:52:08Z,2025-09-14T13:52:27Z,19,2,15
69252,1073,2025-09-14T17:25:54Z,2025-09-14T17:28:03Z,129,8,111
69253,1077,2025-09-14T21:42:22Z,2025-09-14T21:44:14Z,112,7,91
69254,1078,2025-09-14T05:31:35Z,2025-09-14T05:31:44Z,9,1,6
69255,1079,2025-09-14T10:00:39Z,2025-09-14T10:04:28Z,229,19,175
69256,1079,2025-09-14T14:07:36Z,2025-09-14T14:07:45Z,9,1,7
69257,1080,2025-09-14T15:46:18Z,2025-09-14T15:47:27Z,69,5,58
69258,1081,2025-09-14T01:42:23Z,2025-09-14T01:43:31Z,68,3,60
69259,1081,2025-09-14T03:58:17Z,2025-09-14T03:58:56Z,39,3,30
69260,1087,2025-09-14T11:13:16Z,2025-09-14T11:14:23Z,67,3,57
69261,1088,2025-09-14T18:40:50Z,2025-09-14T18:41:30Z,40,5,28
69262,1088,2025-09-14T04:00:52Z,2025-09-14T04:02:52Z,120,7,100
69263,1096,2025-09-14T16:20:12Z,2025-09-14T16:20:21Z,9,1,7
69264,1096,2025-09-14T18:57:31Z,2025-09-14T18:59:11Z,100,6,81
69265,1100,2025-09-14T07:12:33Z,2025-09-14T07:14:54Z,141,11,100
69266,1100,2025-09-14T13:31:37Z,2025-09-14T13:32:08Z,31,3,24
69267,1101,2025-09-14T17:51:30Z,2025-09-14T17:53:00Z,90,3,80
69268,1114,2025-09-14T17:20:36Z,2025-09-14T17:20:46Z,10,1,7
69269,1119,2025-09-14T21:21:11Z,2025-09-14T21:21:18Z,7,1,5
69270,1119,2025-09-14T06:48:24Z,2025-09-14T06:49:43Z,79,5,64
69271,1119,2025-09-14T02:59:36Z,2025-09-14T03:01:21Z,105,9,74
69272,1120,2025-09-14T16:47:40Z,2025-09-14T16:48:15Z,35,2,30
69273,1122,2025-09-14T00:42:06Z,2025-09-14T00:42:25Z,19,2,12
69274,1122,2025-09-14T22:10:39Z,2025-09-14T22:12:07Z,88,4,81
69275,1122,2025-09-14T02:52:31Z,2025-09-14T02:52:51Z,20,2,15
69276,1122,2025-09-14T09:49:34Z,2025-09-14T09:50:08Z,34,2,26
69277,1122,2025-09-14T02:36:51Z,2025-09-14T02:37:02Z,11,2,2
69278,1123,2025-09-14T08:40:21Z,2025-09-14T08:43:25Z,184,9,151
69279,1123,2025-09-14T21:23:55Z,2025-09-14T21:24:20Z,25,2,19
69280,1125,2025-09-14T15:00:50Z,2025-09-14T15:02:18Z,88,5,74
69281,1128,2025-09-14T02:47:31Z,2025-09-14T02:48:07Z,36,3,28
69282,1131,2025-09-14T11:40:25Z,2025-09-14T11:43:37Z,192,14,150
69283,1131,2025-09-14T08:20:35Z,2025-09-14T08:25:12Z,277,11,243
69284,1133,2025-09-14T15:20:59Z,2025-09-14T15:21:08Z,9,1,5
69285,1134,2025-09-14T11:58:39Z,2025-09-14T11:58:47Z,8,1,4
69286,1134,2025-09-14T04:29:16Z,2025-09-14T04:29:28Z,12,2,5
69287,1134,2025-09-14T13:13:26Z,2025-09-14T13:14:23Z,57,4,50
69288,1135,2025-09-14T19:42:59Z,2025-09-14T19:43:32Z,33,2,30
69289,1139,2025-09-14T19:52:58Z,2025-09-14T19:53:15Z,17,2,14
69290,1139,2025-09-14T08:37:57Z,2025-09-14T08:38:10Z,13,1,12
69291,1139,2025-09-14T08:08:37Z,2025-09-14T08:09:26Z,49,5,34
69292,1140,2025-09-14T14:33:46Z,2025-09-14T14:35:22Z,96,6,77
69293,1140,2025-09-14T10:29:08Z,2025-09-14T10:29:36Z,28,2,20
69294,1142,2025-09-14T14:15:55Z,2025-09-14T14:16:29Z,34,3,25
69295,1143,2025-09-14T21:32:11Z,2025-09-14T21:36:18Z,247,13,217
69296,1144,2025-09-14T04:49:20Z,2025-09-14T04:49:31Z,11,1,7
69297,1144,2025-09-14T17:09:59Z,2025-09-14T17:11:14Z,75,5,66
69298,1146,2025-09-14T18:18:15Z,2025-09-14T18:18:53Z,38,2,35
69299,1153,2025-09-14T19:02:09Z,2025-09-14T19:02:18Z,9,1,6
69300,1154,2025-09-14T16:30:47Z,2025-09-14T16:30:55Z,8,1,4
69301,1155,2025-09-14T19:06:49Z,2025-09-14T19:08:45Z,116,7,97
69302,1156,2025-09-14T21:49:01Z,2025-09-14T21:49:10Z,9,1,7
69303,1157,2025-09-14T15:09:57Z,2025-09-14T15:11:59Z,122,7,98
69304,1160,2025-09-14T19:39:15Z,2025-09-14T19:39:29Z,14,2,7
69305,1160,2025-09-14T20:35:17Z,2025-09-14T20:35:28Z,11,2,3
69306,1162,2025-09-14T00:51:50Z,2025-09-14T00:53:16Z,86,5,74
69307,1162,2025-09-14T04:27:04Z,2025-09-14T04:28:11Z,67,5,55
69308,1172,2025-09-14T07:05:32Z,2025-09-14T07:06:04Z,32,2,27
69309,1174,2025-09-14T06:39:31Z,2025-09-14T06:40:06Z,35,2,31
69310,1174,2025-09-14T00:50:25Z,2025-09-14T00:50:47Z,22,2,15
69311,1175,2025-09-14T11:10:23Z,2025-09-14T11:12:53Z,150,9,122
69312,1177,2025-09-14T03:22:50Z,2025-09-14T03:22:58Z,8,1,5
69313,1178,2025-09-14T02:03:47Z,2025-09-14T02:05:28Z,101,6,82
69314,1179,2025-09-14T09:07:23Z,2025-09-14T09:07:52Z,29,3,18
69315,1181,2025-09-14T06:05:52Z,2025-09-14T06:06:02Z,10,1,7
69316,1181,2025-09-14T00:39:28Z,2025-09-14T00:39:37Z,9,1,5
69317,1181,2025-09-14T21:53:25Z,2025-09-14T21:54:02Z,37,3,28
69318,1187,2025-09-14T21:22:24Z,2025-09-14T21:22:38Z,14,1,12
69319,1187,2025-09-14T19:48:33Z,2025-09-14T19:50:10Z,97,6,84
69320,1187,2025-09-14T06:26:14Z,2025-09-14T06:27:18Z,64,4,53
69321,1189,2025-09-14T11:00:57Z,2025-09-14T11:03:53Z,176,14,127
69322,1190,2025-09-14T21:42:43Z,2025-09-14T21:43:29Z,46,4,34
69323,1191,2025-09-14T00:04:19Z,2025-09-14T00:04:48Z,29,2,24
69324,1192,2025-09-14T22:00:42Z,2025-09-14T22:01:20Z,38,3,30
69325,1194,2025-09-14T04:30:43Z,2025-09-14T04:31:02Z,19,3,11
69326,1195,2025-09-14T17:14:51Z,2025-09-14T17:15:18Z,27,3,17
69327,1196,2025-09-14T12:00:35Z,2025-09-14T12:00:46Z,11,1,9
69328,1197,2025-09-14T10:54:41Z,2025-09-14T10:56:11Z,90,3,82
69329,1199,2025-09-14T02:44:18Z,2025-09-14T02:44:49Z,31,2,25
69330,1199,2025-09-14T01:36:36Z,2025-09-14T01:38:02Z,86,5,72
69331,1199,2025-09-14T04:10:49Z,2025-09-14T04:15:46Z,297,13,259
69332,1204,2025-09-14T03:49:02Z,2025-09-14T03:49:20Z,18,2,15
69333,1204,2025-09-14T02:53:28Z,2025-09-14T02:53:36Z,8,1,4
69334,1215,2025-09-14T05:52:49Z,2025-09-14T05:56:26Z,217,8,192
69335,1218,2025-09-14T21:33:04Z,2025-09-14T21:34:27Z,83,4,72
69336,1218,2025-09-14T07:52:27Z,2025-09-14T07:52:33Z,6,1,2
69337,1223,2025-09-14T05:02:18Z,2025-09-14T05:04:47Z,149,10,116
69338,1224,2025-09-14T01:03:08Z,2025-09-14T01:04:02Z,54,5,40
69339,1224,2025-09-14T01:13:22Z,2025-09-14T01:15:14Z,112,7,93
69340,1224,2025-09-14T13:45:53Z,2025-09-14T13:46:42Z,49,3,40
69341,1224,2025-09-14T07:15:27Z,2025-09-14T07:15:44Z,17,1,13
69342,1230,2025-09-14T05:19:13Z,2025-09-14T05:21:43Z,150,7,126
69343,1230,2025-09-14T09:50:03Z,2025-09-14T09:50:45Z,42,3,32
69344,1230,2025-09-14T00:08:59Z,2025-09-14T00:09:07Z,8,2,2
69345,1230,2025-09-14T05:56:06Z,2025-09-14T05:57:13Z,67,3,62
69346,1230,2025-09-14T11:09:19Z,2025-09-14T11:09:30Z,11,1,9
69347,1232,2025-09-14T20:10:42Z,2025-09-14T20:11:13Z,31,4,18
69348,1232,2025-09-14T16:52:49Z,2025-09-14T16:52:52Z,3,1,2
69349,1232,2025-09-14T08:28:47Z,2025-09-14T08:31:39Z,172,10,141
69350,1232,2025-09-14T08:56:05Z,2025-09-14T08:56:11Z,6,1,4
69351,1235,2025-09-14T21:41:16Z,2025-09-14T21:41:51Z,35,4,25
69352,1237,2025-09-14T00:52:50Z,2025-09-14T00:53:37Z,47,4,36
69353,1238,2025-09-14T01:44:57Z,2025-09-14T01:45:06Z,9,1,5
69354,1238,2025-09-14T01:08:53Z,2025-09-14T01:09:14Z,21,3,12
69355,1238,2025-09-14T13:50:46Z,2025-09-14T13:51:04Z,18,2,12
69356,1239,2025-09-14T11:25:01Z,2025-09-14T11:25:17Z,16,1,12
69357,1239,2025-09-14T04:55:36Z,2025-09-14T04:56:04Z,28,2,20
69358,1239,2025-09-14T09:32:07Z,2025-09-14T09:32:47Z,40,3,33
69359,1240,2025-09-14T12:45:18Z,2025-09-14T12:45:43Z,25,2,21
69360,1240,2025-09-14T01:43:21Z,2025-09-14T01:47:02Z,221,9,196
69361,1242,2025-09-14T09:35:53Z,2025-09-14T09:36:02Z,9,1,7
69362,1242,2025-09-14T11:03:00Z,2025-09-14T11:03:10Z,10,2,6
69363,1248,2025-09-14T06:35:20Z,2025-09-14T06:39:31Z,251,11,217
69364,1248,2025-09-14T06:37:03Z,2025-09-14T06:37:33Z,30,4,20
69365,1251,2025-09-14T20:11:36Z,2025-09-14T20:12:59Z,83,4,75
69366,1251,2025-09-14T20:59:44Z,2025-09-14T21:00:21Z,37,2,30
69367,1252,2025-09-14T15:37:12Z,2025-09-14T15:38:15Z,63,4,54
69368,1252,2025-09-14T10:37:18Z,2025-09-14T10:37:31Z,13,1,12
69369,1255,2025-09-14T03:26:02Z,2025-09-14T03:26:12Z,10,1,6
69370,1255,2025-09-14T20:03:11Z,2025-09-14T20:04:13Z,62,4,50
69371,1256,2025-09-14T15:56:20Z,2025-09-14T15:56:28Z,8,1,6
69372,1257,2025-09-14T08:12:53Z,2025-09-14T08:14:09Z,76,4,65
69373,1258,2025-09-14T22:00:04Z,2025-09-14T22:00:58Z,54,6,31
69374,1258,2025-09-14T00:27:05Z,2025-09-14T00:27:18Z,13,1,9
69375,1258,2025-09-14T06:24:55Z,2025-09-14T06:26:25Z,90,7,70
69376,1262,2025-09-14T11:35:26Z,2025-09-14T11:35:33Z,7,1,4
69377,1262,2025-09-14T09:01:02Z,2025-09-14T09:02:56Z,114,6,100
69378,1262,2025-09-14T07:38:44Z,2025-09-14T07:39:52Z,68,4,59
69379,1262,2025-09-14T12:23:11Z,2025-09-14T12:23:18Z,7,1,3
69380,1262,2025-09-14T11:55:52Z,2025-09-14T11:56:06Z,14,2,9
69381,1265,2025-09-14T06:46:30Z,2025-09-14T06:48:15Z,105,6,88
69382,1265,2025-09-14T11:09:13Z,2025-09-14T11:09:36Z,23,2,17
69383,1268,2025-09-14T01:57:39Z,2025-09-14T01:58:36Z,57,3,49
69384,1270,2025-09-14T09:51:29Z,2025-09-14T09:52:02Z,33,3,23
69385,1276,2025-09-14T20:21:13Z,2025-09-14T20:22:32Z,79,4,67
69386,1276,2025-09-14T04:35:20Z,2025-09-14T04:36:30Z,70,5,56
69387,1276,2025-09-14T10:31:32Z,2025-09-14T10:33:03Z,91,6,74
69388,1276,2025-09-14T14:15:41Z,2025-09-14T14:15:58Z,17,1,14
69389,1278,2025-09-14T15:21:27Z,2025-09-14T15:22:44Z,77,5,65
69390,1279,2025-09-14T00:25:11Z,2025-09-14T00:25:19Z,8,1,6
69391,1279,2025-09-14T09:33:22Z,2025-09-14T09:34:36Z,74,3,64
69392,1279,2025-09-14T19:07:33Z,2025-09-14T19:13:15Z,342,18,296
69393,1281,2025-09-14T00:25:50Z,2025-09-14T00:25:57Z,7,1,3
69394,1287,2025-09-14T15:35:35Z,2025-09-14T15:35:44Z,9,1,8
69395,1287,2025-09-14T06:15:29Z,2025-09-14T06:16:23Z,54,4,44
69396,1290,2025-09-14T08:25:50Z,2025-09-14T08:25:57Z,7,1,5
69397,1290,2025-09-14T15:53:48Z,2025-09-14T15:53:56Z,8,1,4
69398,1290,2025-09-14T00:42:33Z,2025-09-14T00:43:17Z,44,3,35
69399,1293,2025-09-14T10:35:40Z,2025-09-14T10:36:00Z,20,2,16
69400,1293,2025-09-14T09:07:59Z,2025-09-14T09:08:14Z,15,2,9
69401,1294,2025-09-14T00:14:06Z,2025-09-14T00:14:10Z,4,1,2
69402,1297,2025-09-14T12:05:44Z,2025-09-14T12:05:58Z,14,2,8
69403,1298,2025-09-14T03:36:37Z,2025-09-14T03:38:02Z,85,4,74
69404,1298,2025-09-14T08:00:14Z,2025-09-14T08:01:00Z,46,3,37
69405,1298,2025-09-14T17:32:06Z,2025-09-14T17:33:16Z,70,3,61
69406,1298,2025-09-14T01:16:12Z,2025-09-14T01:18:13Z,121,7,104
69407,1299,2025-09-14T12:54:43Z,2025-09-14T12:55:20Z,37,2,32
69408,1305,2025-09-14T18:59:12Z,2025-09-14T19:00:01Z,49,2,43
69409,1306,2025-09-14T18:03:46Z,2025-09-14T18:03:57Z,11,2,3
69410,1308,2025-09-14T18:09:21Z,2025-09-14T18:09:51Z,30,2,25
69411,1310,2025-09-14T05:10:26Z,2025-09-14T05:10:32Z,6,1,2
69412,1310,2025-09-14T13:32:17Z,2025-09-14T13:33:17Z,60,2,57
69413,1310,2025-09-14T12:51:37Z,2025-09-14T12:52:09Z,32,2,27
69414,1312,2025-09-14T16:29:30Z,2025-09-14T16:30:11Z,41,2,34
69415,1318,2025-09-14T10:53:41Z,2025-09-14T10:56:34Z,173,9,149
69416,1320,2025-09-14T00:59:40Z,2025-09-14T01:00:18Z,38,2,35
69417,1321,2025-09-14T13:50:20Z,2025-09-14T13:50:53Z,33,2,25
69418,1321,2025-09-14T09:38:25Z,2025-09-14T09:38:37Z,12,1,9
69419,1327,2025-09-14T02:35:10Z,2025-09-14T02:36:24Z,74,5,59
69420,1327,2025-09-14T05:38:04Z,2025-09-14T05:38:24Z,20,5,4
69421,1332,2025-09-14T15:32:16Z,2025-09-14T15:34:55Z,159,11,124
69422,1332,2025-09-14T00:06:03Z,2025-09-14T00:06:10Z,7,1,4
69423,1335,2025-09-14T02:45:28Z,2025-09-14T02:46:21Z,53,3,46
69424,1336,2025-09-14T01:41:10Z,2025-09-14T01:41:20Z,10,1,6
69425,1336,2025-09-14T07:49:21Z,2025-09-14T07:51:16Z,115,6,102
69426,1340,2025-09-14T17:37:24Z,2025-09-14T17:38:15Z,51,3,44
69427,1343,2025-09-14T12:00:19Z,2025-09-14T12:01:36Z,77,6,59
69428,1344,2025-09-14T02:22:42Z,2025-09-14T02:24:26Z,104,7,85
69429,1344,2025-09-14T02:10:12Z,2025-09-14T02:11:38Z,86,7,67
69430,1345,2025-09-14T12:37:28Z,2025-09-14T12:39:56Z,148,9,125
69431,1349,2025-09-14T00:18:35Z,2025-09-14T00:18:42Z,7,1,6
69432,1351,2025-09-14T00:01:12Z,2025-09-14T00:04:25Z,193,14,157
69433,1351,2025-09-14T03:10:18Z,2025-09-14T03:16:54Z,396,20,339
69434,1351,2025-09-14T21:58:07Z,2025-09-14T21:58:38Z,31,2,24
69435,1351,2025-09-14T12:02:02Z,2025-09-14T12:02:25Z,23,2,16
69436,1352,2025-09-14T00:39:33Z,2025-09-14T00:39:39Z,6,1,4
69437,1352,2025-09-14T11:12:01Z,2025-09-14T11:12:08Z,7,1,4
69438,1353,2025-09-14T11:46:04Z,2025-09-14T11:46:22Z,18,2,13
69439,1354,2025-09-14T18:18:27Z,2025-09-14T18:19:02Z,35,2,30
69440,1354,2025-09-14T07:11:23Z,2025-09-14T07:12:18Z,55,5,39
69441,1355,2025-09-14T04:50:10Z,2025-09-14T04:50:27Z,17,2,12
69442,1361,2025-09-14T17:52:56Z,2025-09-14T17:54:34Z,98,8,71
69443,1362,2025-09-14T19:14:11Z,2025-09-14T19:14:19Z,8,2,2
69444,1363,2025-09-14T22:11:24Z,2025-09-14T22:11:37Z,13,2,8
69445,1364,2025-09-14T01:45:18Z,2025-09-14T01:46:38Z,80,5,63
69446,1367,2025-09-14T19:49:40Z,2025-09-14T19:49:55Z,15,2,12
69447,1367,2025-09-14T12:32:51Z,2025-09-14T12:34:39Z,108,8,88
69448,1368,2025-09-14T17:39:03Z,2025-09-14T17:39:21Z,18,2,10
69449,1368,2025-09-14T05:26:50Z,2025-09-14T05:28:07Z,77,5,64
69450,1368,2025-09-14T03:37:32Z,2025-09-14T03:37:37Z,5,1,2
69451,1369,2025-09-14T01:16:16Z,2025-09-14T01:17:34Z,78,8,52
69452,1372,2025-09-14T17:49:42Z,2025-09-14T17:52:41Z,179,9,151
69453,1372,2025-09-14T13:49:52Z,2025-09-14T13:52:11Z,139,7,117
69454,1373,2025-09-14T16:09:30Z,2025-09-14T16:11:27Z,117,6,97
69455,1374,2025-09-14T09:57:29Z,2025-09-14T09:58:49Z,80,4,68
69456,1375,2025-09-14T22:09:45Z,2025-09-14T22:11:26Z,101,7,80
69457,1375,2025-09-14T06:57:53Z,2025-09-14T06:58:36Z,43,2,38
69458,1378,2025-09-14T15:58:13Z,2025-09-14T15:58:25Z,12,1,9
69459,1383,2025-09-14T11:51:43Z,2025-09-14T11:53:17Z,94,5,80
69460,1383,2025-09-14T06:25:07Z,2025-09-14T06:28:01Z,174,12,136
69461,1383,2025-09-14T05:34:04Z,2025-09-14T05:35:00Z,56,3,48
69462,1387,2025-09-14T10:31:46Z,2025-09-14T10:32:58Z,72,5,56
69463,1387,2025-09-14T12:14:36Z,2025-09-14T12:17:35Z,179,7,162
69464,1387,2025-09-14T01:34:56Z,2025-09-14T01:35:43Z,47,3,41
69465,1389,2025-09-14T17:33:08Z,2025-09-14T17:34:08Z,60,4,51
69466,1391,2025-09-14T16:34:18Z,2025-09-14T16:36:15Z,117,6,99
69467,1392,2025-09-14T18:06:54Z,2025-09-14T18:09:38Z,164,8,139
69468,1394,2025-09-14T22:04:56Z,2025-09-14T22:05:01Z,5,1,4
69469,1395,2025-09-14T18:40:55Z,2025-09-14T18:41:43Z,48,4,35
69470,1396,2025-09-14T01:16:45Z,2025-09-14T01:19:06Z,141,7,127
69471,1399,2025-09-14T05:45:15Z,2025-09-14T05:46:17Z,62,3,56
69472,1405,2025-09-14T08:30:53Z,2025-09-14T08:32:30Z,97,7,77
69473,1405,2025-09-14T19:13:23Z,2025-09-14T19:14:25Z,62,5,47
69474,1405,2025-09-14T03:56:13Z,2025-09-14T03:56:23Z,10,1,6
69475,1406,2025-09-14T00:50:03Z,2025-09-14T00:50:39Z,36,2,28
69476,1406,2025-09-14T03:15:34Z,2025-09-14T03:15:39Z,5,1,2
69477,1411,2025-09-14T19:25:20Z,2025-09-14T19:25:59Z,39,4,25
69478,1411,2025-09-14T16:56:43Z,2025-09-14T16:57:47Z,64,3,57
69479,1412,2025-09-14T06:07:35Z,2025-09-14T06:09:53Z,138,7,119
69480,1412,2025-09-14T22:00:19Z,2025-09-14T22:00:45Z,26,3,18
69481,1413,2025-09-14T19:32:30Z,2025-09-14T19:33:56Z,86,5,71
